interface,received-bytes,received-packets,received-errs,received-drop,received-fifo,received-frame,received-compressed,received-multicast,sent-bytes,sent-packets,sent-errs,sent-drop,sent-fifo,sent-colls,sent-carrier,sent-compressed,altered_bandwidth,altered_dropchance,bandwidth,dropchance,device,app,app_details,is_record,is_wireless,repetition
wlan0,10200171361,8844014,0,0,0,0,0,5946,1207774893,3286327,0,1077,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10208658504,8853366,0,0,0,0,0,5954,1209263151,3291056,0,1078,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10214019285,8858904,0,0,0,0,0,5954,1210020367,3293497,0,1079,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10217862448,8863261,0,0,0,0,0,5954,1210786518,3295856,0,1079,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10221300861,8867285,0,0,0,0,0,5966,1211556703,3298265,0,1081,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10225499679,8871915,0,0,0,0,0,5967,1212305581,3300659,0,1081,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10229534406,8876452,0,0,0,0,0,5968,1213077369,3303124,0,1081,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10234411599,8881630,0,0,0,0,0,5970,1213858689,3305715,0,1082,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10238680211,8886141,0,0,0,0,0,5970,1214604305,3308098,0,1083,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10242651822,8890573,0,0,0,0,0,5970,1215392015,3310564,0,1083,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10244612711,8893785,0,0,0,0,0,5970,1216134729,3312914,0,1085,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10249303367,8898724,0,0,0,0,0,5970,1216894043,3315316,0,1087,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10252486417,8902665,0,0,0,0,0,5978,1217656603,3317703,0,1087,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10256795797,8907497,0,0,0,0,0,5987,1218559154,3320174,0,1088,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10258597834,8910787,0,0,0,0,0,5987,1219573385,3322891,0,1090,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10261445561,8914640,0,0,0,0,0,5996,1220357420,3325339,0,1090,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10264741749,8918626,0,0,0,0,0,5996,1221118617,3327792,0,1093,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10268475125,8923066,0,0,0,0,0,5996,1221880471,3330254,0,1093,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10272752252,8927580,0,0,0,0,0,5996,1222659715,3332673,0,1093,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10277127936,8932191,0,0,0,0,0,6007,1223419180,3335110,0,1094,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10282208581,8937203,0,0,0,0,0,6007,1224166929,3337469,0,1095,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10287499765,8942323,0,0,0,0,0,6007,1224933075,3339915,0,1095,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10292936663,8947403,0,0,0,0,0,6008,1225699035,3342274,0,1096,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,6983414,113908,0,0,0,0,0,28,346162570,230071,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10299190063,8953102,0,0,0,0,0,6013,1226470952,3344641,0,1097,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7030484,114000,0,0,0,0,0,28,346300488,230185,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10304523460,8958231,0,0,0,0,0,6013,1227266591,3347051,0,1097,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7061404,114593,0,0,0,0,0,28,348106460,231378,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10310177300,8963624,0,0,0,0,0,6013,1228015626,3349430,0,1097,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7066708,114695,0,0,0,0,0,28,348409355,231579,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10319115532,8972825,0,0,0,0,0,6025,1229544506,3354321,0,1098,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7094788,115235,0,0,0,0,0,28,350034125,232653,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10323021195,8977124,0,0,0,0,0,6036,1230297531,3356675,0,1099,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7094816,115236,0,0,0,0,0,28,350034167,232654,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10327224320,8981736,0,0,0,0,0,6036,1231058163,3359098,0,1099,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7094844,115237,0,0,0,0,0,28,350049444,232666,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10330943437,8985997,0,0,0,0,0,6048,1231818680,3361463,0,1100,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7128020,115875,0,0,0,0,0,28,351954840,233925,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10335262081,8990661,0,0,0,0,0,6048,1232585839,3363839,0,1100,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7128020,115875,0,0,0,0,0,28,351954840,233925,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10339799469,8995438,0,0,0,0,0,6048,1233352266,3366267,0,1100,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7134936,116008,0,0,0,0,0,28,352363715,234196,0,105,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10343865007,8999809,0,0,0,0,0,6048,1234145880,3368742,0,1100,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10348020270,9004169,0,0,0,0,0,6057,1234874469,3371049,0,1101,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10353113437,9009196,0,0,0,0,0,6057,1235638136,3373490,0,1102,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10358342141,9014172,0,0,0,0,0,6057,1236408195,3375888,0,1103,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10362381144,9018555,0,0,0,0,0,6057,1237163011,3378319,0,1104,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10365926978,9022682,0,0,0,0,0,6057,1237944512,3380802,0,1106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10369795478,9027039,0,0,0,0,0,6057,1238703823,3383254,0,1106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10374318681,9031940,0,0,0,0,0,6057,1239481194,3385798,0,1106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10379083489,9036994,0,0,0,0,0,6057,1240254860,3388283,0,1106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10384215934,9042189,0,0,0,0,0,6065,1241069791,3390793,0,1106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10388745698,9047180,0,0,0,0,0,6077,1242300716,3393605,0,1106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10393650048,9051990,0,0,0,0,0,6078,1243181011,3395997,0,1106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10398612103,9056971,0,0,0,0,0,6087,1243951002,3398436,0,1106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10403215434,9061686,0,0,0,0,0,6087,1244713788,3400867,0,1109,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10408080799,9066675,0,0,0,0,0,6087,1245473153,3403377,0,1109,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10413083365,9071658,0,0,0,0,0,6087,1246236321,3405819,0,1109,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10417318774,9076246,0,0,0,0,0,6099,1246997654,3408223,0,1109,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10421208074,9080708,0,0,0,0,0,6099,1247765399,3410691,0,1112,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7160728,116504,0,0,0,0,0,28,353863368,235187,0,106,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10425283950,9085233,0,0,0,0,0,6099,1248524304,3413059,0,1113,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7192448,117114,0,0,0,0,0,28,355691844,236396,0,107,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10429849978,9090144,0,0,0,0,0,6100,1249318769,3415584,0,1113,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7192448,117114,0,0,0,0,0,28,355691844,236396,0,107,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10434447915,9095090,0,0,0,0,0,6106,1250078637,3418014,0,1114,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7224480,117730,0,0,0,0,0,28,357540176,237618,0,107,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10440265356,9103390,0,0,0,0,0,6106,1251858408,3423784,0,1117,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7224480,117730,0,0,0,0,0,28,357540176,237618,0,107,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10441628263,9105561,0,0,0,0,0,6107,1252348745,3425362,0,1117,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7224508,117731,0,0,0,0,0,28,357540218,237619,0,107,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10443255907,9108645,0,0,0,0,0,6120,1253133894,3427777,0,1117,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7248896,118200,0,0,0,0,0,28,358964987,238561,0,107,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10445112880,9111893,0,0,0,0,0,6130,1253885884,3430160,0,1118,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7255760,118332,0,0,0,0,0,28,359345234,238813,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10448118464,9115821,0,0,0,0,0,6131,1254655665,3432651,0,1119,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7255760,118332,0,0,0,0,0,28,359345234,238813,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10453258333,9121157,0,0,0,0,0,6146,1255416864,3435133,0,1122,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273596,118675,0,0,0,0,0,28,360359547,239484,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10460101298,9127680,0,0,0,0,0,6148,1256210276,3437711,0,1122,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10464668802,9132359,0,0,0,0,0,6148,1256822084,3439711,0,1122,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10465089546,9132966,0,0,0,0,0,6148,1256913213,3440201,0,1122,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10465520169,9133599,0,0,0,0,0,6158,1256995686,3440682,0,1122,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10465940205,9134193,0,0,0,0,0,6159,1257075975,3441149,0,1122,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10466351973,9134776,0,0,0,0,0,6159,1257154291,3441618,0,1122,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10466775692,9135365,0,0,0,0,0,6160,1257231225,3442066,0,1122,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10467196782,9135960,0,0,0,0,0,6162,1257313479,3442542,0,1122,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10467623977,9136564,0,0,0,0,0,6173,1257394629,3443018,0,1122,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10468044061,9137158,0,0,0,0,0,6173,1257474323,3443502,0,1122,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10468486288,9137913,0,0,0,0,0,6173,1257680206,3444243,0,1122,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10471626768,9141536,0,0,0,0,0,6183,1258408228,3446296,0,1123,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10475413343,9145879,0,0,0,0,0,6194,1259465065,3448809,0,1125,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10479239176,9150280,0,0,0,0,0,6196,1260539561,3451436,0,1125,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10482973841,9154340,0,0,0,0,0,6208,1261478633,3453851,0,1125,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
wlan0,10486839673,9158432,0,0,0,0,0,6208,1262219912,3456133,0,1125,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
p2p-wlan0-0,7273700,118677,0,0,0,0,0,28,360359772,239486,0,108,0,0,0,0,False,True,999999,0.001,Quest-Pro,BeatSaber,PopStars-Medium,False,False,1.0
